1,4,10,2,20,U,1,35.25
2,4,10,2,20,S,1,50.25,0,1,1,1
3,4,10,2,20,U,1,33.75
4,4,10,2,20,S,1,35.25,0,1,1,1
5,4,10,2,20,S,1,27.5,0,0,1,1
6,4,10,2,20,S,1,41,1,1,1,1
7,4,10,2,20,S,1,38,0,0,0,1
8,4,10,2,20,U,1,28
9,4,10,2,20,U,1,28.5
10,4,10,2,20,U,1,28.25
11,8,16,2,32,U,1,673.75
12,8,16,2,32,U,1,566.75
13,8,16,2,32,S,1,511.5,0,1,0,0,0,1,1,1
14,8,16,2,32,S,1,525.5,0,1,0,1,1,1,1,1
15,8,16,2,32,U,1,599.75
16,8,16,2,32,U,1,448.5
17,8,16,2,32,S,1,472,0,1,0,0,0,0,0,1
18,8,16,2,32,U,1,450.75
19,8,16,2,32,S,1,558.25,0,0,1,1,0,1,1,1
20,8,16,2,32,S,1,443,1,1,1,0,1,1,1,1
21,12,24,2,48,S,1,8324.25,0,0,0,1,1,1,1,0,1,1,1,1
22,12,24,2,48,S,1,8775,0,0,1,0,0,1,0,0,0,1,1,1
23,12,24,2,48,U,1,7883.25
24,12,24,2,48,U,1,7189
25,12,24,2,48,S,1,9419.25,1,0,1,1,1,0,1,1,0,1,0,1
26,12,24,2,48,U,1,8681
27,12,24,2,48,U,1,6830.25
28,12,24,2,48,S,1,8134.75,1,0,1,0,1,0,0,1,1,1,1,1
29,12,24,2,48,U,1,6975
30,12,24,2,48,S,1,6913.25,0,0,0,1,1,0,1,1,1,1,1,1
31,16,32,2,64,S,1,105648.75,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
32,16,32,2,64,U,1,111032.75
33,16,32,2,64,S,1,121333.5,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1
34,16,32,2,64,S,1,111830.25,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
35,16,32,2,64,U,1,82482.5
36,16,32,2,64,S,1,112870.75,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
37,16,32,2,64,U,1,91452.25
38,16,32,2,64,U,1,129045
39,16,32,2,64,S,1,98410.5,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
40,16,32,2,64,U,1,109326.25
41,18,36,2,72,U,1,423776.25
42,18,36,2,72,U,1,478260.75
43,18,36,2,72,U,1,418235.75
44,18,36,2,72,U,1,372484.5
45,18,36,2,72,U,1,381076.75
46,18,36,2,72,U,1,450229.5
47,18,36,2,72,U,1,421383.25
48,18,36,2,72,S,1,482439.75,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
49,18,36,2,72,U,1,417229.5
50,18,36,2,72,S,1,477746,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
51,20,40,2,80,U,1,1616644.25
52,20,40,2,80,U,1,1425514.5
53,20,40,2,80,S,1,1748464,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1
54,20,40,2,80,U,1,1785601
55,20,40,2,80,U,1,1712098.25
56,20,40,2,80,U,1,1785507.75
57,20,40,2,80,U,1,1729580.75
58,20,40,2,80,S,1,1721757.25,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1
59,20,40,2,80,U,1,1642038
60,20,40,2,80,S,1,1793720.5,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
61,22,44,2,88,S,1,8016606.25,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1
62,22,44,2,88,U,1,6266760.25
63,22,44,2,88,U,1,6637894.75
64,22,44,2,88,U,1,5581826.25
65,22,44,2,88,U,1,7472700.5
66,22,44,2,88,U,1,7656439.5
67,22,44,2,88,U,1,8560306.5
68,22,44,2,88,U,1,7454640.25
69,22,44,2,88,U,1,8431057
70,22,44,2,88,U,1,7923865.5
71,24,48,2,96,S,1,29235485,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
72,24,48,2,96,U,1,30879766.5
73,24,48,2,96,U,1,28341088
74,24,48,2,96,S,1,26666394,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
75,24,48,2,96,U,1,36104818.25
76,24,48,2,96,U,1,27138173.75
77,24,48,2,96,U,1,28643347.75
78,24,48,2,96,U,1,26959328.25
79,24,48,2,96,U,1,29329229.25
80,24,48,2,96,S,1,32987930.75,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
81,4,20,3,60,U,1,48.25
82,4,20,3,60,S,1,53,0,0,0,1
83,4,20,3,60,S,1,52,0,1,1,1
84,4,20,3,60,S,1,66.25,0,1,1,1
85,4,20,3,60,U,1,72.25
86,4,20,3,60,S,1,64.25,1,1,0,1
87,4,20,3,60,U,1,51.75
88,4,20,3,60,U,1,47.75
89,4,20,3,60,U,1,59.25
90,4,20,3,60,S,1,59.5,0,1,0,1
91,8,40,3,120,S,1,765.25,1,1,1,1,1,0,0,1
92,8,40,3,120,S,1,809,0,0,0,0,1,0,0,1
93,8,40,3,120,S,1,897.5,0,1,0,0,1,0,1,1
94,8,40,3,120,U,1,1263
95,8,40,3,120,U,1,724.75
96,8,40,3,120,U,1,831.25
97,8,40,3,120,U,1,889.5
98,8,40,3,120,U,1,932.5
99,8,40,3,120,U,1,607.75
100,8,40,3,120,U,1,849.5
101,12,60,3,180,U,1,14789
102,12,60,3,180,S,1,20756.25,0,0,0,0,0,1,0,1,0,0,0,1
103,12,60,3,180,U,1,17094.75
104,12,60,3,180,S,1,19012.25,0,1,0,0,0,0,0,0,0,0,0,1
105,12,60,3,180,U,1,15587
106,12,60,3,180,U,1,15447.75
107,12,60,3,180,U,1,14901.25
108,12,60,3,180,U,1,15523.75
109,12,60,3,180,S,1,13975,0,0,1,1,0,0,1,0,0,1,1,1
110,12,60,3,180,U,1,15674
111,16,80,3,240,U,1,256838.25
112,16,80,3,240,S,1,190159.5,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1
113,16,80,3,240,U,1,243180.75
114,16,80,3,240,U,1,236358.5
115,16,80,3,240,U,1,222124.25
116,16,80,3,240,U,1,253188.75
117,16,80,3,240,U,1,274962.75
118,16,80,3,240,U,1,222208.5
119,16,80,3,240,U,1,260699
120,16,80,3,240,S,1,235469.75,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,18,90,3,270,U,1,987824
122,18,90,3,270,U,1,933261
123,18,90,3,270,U,1,1136259.75
124,18,90,3,270,U,1,952750
125,18,90,3,270,U,1,963375.75
126,18,90,3,270,S,1,1048805.75,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
127,18,90,3,270,S,1,1094392.5,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
128,18,90,3,270,S,1,992283.25,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1
129,18,90,3,270,U,1,850933.25
130,18,90,3,270,S,1,975020.25,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
131,20,100,3,300,S,1,4314760.75,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
132,20,100,3,300,U,1,3246208
133,20,100,3,300,S,1,3581826.5,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
134,20,100,3,300,U,1,3931473.5
135,20,100,3,300,S,1,3919858.25,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3,300,U,1,3533789
137,20,100,3,300,U,1,4169396.25
138,20,100,3,300,S,1,3010894.75,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3,300,U,1,3707984.25
140,20,100,3,300,U,1,3974340.25
141,22,110,3,330,S,1,16214568.25,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1
142,22,110,3,330,S,1,14716411,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
143,22,110,3,330,U,1,16716639.75
144,22,110,3,330,U,1,15038927
145,22,110,3,330,U,1,14275900.25
146,22,110,3,330,U,1,14807010.25
147,22,110,3,330,U,1,18650620
148,22,110,3,330,U,1,16385330.75
149,22,110,3,330,S,1,17861288.75,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1
150,22,110,3,330,S,1,14237829.5,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
151,24,120,3,360,U,1,63992757.25
152,24,120,3,360,U,1,49843858
153,24,120,3,360,U,1,61043542.75
154,24,120,3,360,U,1,59634337
155,24,120,3,360,U,1,70339290
156,24,120,3,360,U,1,52638829.25
157,24,120,3,360,U,1,60306087
158,24,120,3,360,U,1,70293198.5
159,24,120,3,360,U,1,64053040.25
160,24,120,3,360,U,1,58129635.5
161,4,40,4,160,S,1,109.75,0,1,1,1
162,4,40,4,160,U,1,93.25
163,4,40,4,160,U,1,101
164,4,40,4,160,S,1,145.25,0,1,0,1
165,4,40,4,160,S,1,156,1,1,0,1
166,4,40,4,160,S,1,176.25,1,1,1,1
167,4,40,4,160,S,1,177.5,0,0,0,1
168,4,40,4,160,S,1,124,0,0,1,1
169,4,40,4,160,S,1,123.75,1,1,1,1
170,4,40,4,160,S,1,117.25,0,0,0,1
171,8,80,4,320,S,1,1929,0,0,1,1,0,1,1,1
172,8,80,4,320,S,1,2119.75,1,1,0,0,1,1,1,1
173,8,80,4,320,S,1,1928,0,0,0,1,0,1,0,1
174,8,80,4,320,S,1,1895.75,0,0,1,0,1,1,0,1
175,8,80,4,320,S,1,2404.75,0,1,1,1,0,1,1,1
176,8,80,4,320,U,1,2083
177,8,80,4,320,U,1,1540.25
178,8,80,4,320,S,1,2142.25,1,1,1,1,1,0,1,1
179,8,80,4,320,U,1,1934.75
180,8,80,4,320,U,1,2151
181,12,120,4,480,S,1,22442.75,0,0,0,0,1,1,1,1,0,1,1,1
182,12,120,4,480,S,1,40950.25,0,1,1,1,0,0,0,0,1,1,1,1
183,12,120,4,480,S,1,33035.5,1,0,1,1,0,0,0,1,1,0,1,1
184,12,120,4,480,U,1,34231.75
