2103,12,60,3,180,S,0,1975.0,0,1,0,1,1,0,0,0,0,1
2104,12,60,3,180,S,0,8041.5,0,1,1,1,0,1,0,0,0,0,1
2105,12,60,3,180,S,0,2517.75,1,0,0,0,0,0,0,1,1,1
2106,12,60,3,180,U,0,5005.5
2107,12,60,3,180,U,0,4795.0
2108,12,60,3,180,U,0,3452.25
2109,12,60,3,180,S,0,2886.25,1,0,1,0,0,0,1,1,0,0,1,1
2110,16,80,3,240,U,0,10104.5
2111,16,80,3,240,S,0,20294.0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
2112,16,80,3,240,S,0,6542.25,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2113,16,80,3,240,U,0,12983.5
2114,16,80,3,240,U,0,11439.5
2115,16,80,3,240,S,0,15357.25,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
2116,16,80,3,240,U,0,21563.75
2117,16,80,3,240,U,0,44912.5
2118,16,80,3,240,U,0,15938.25
2119,16,80,3,240,U,0,25067.5
2120,18,90,3,270,U,0,33532.0
2121,18,90,3,270,S,0,6166.75,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1
2122,18,90,3,270,U,0,34363.25
2123,18,90,3,270,U,0,8872.0
2124,18,90,3,270,U,0,27678.0
2125,18,90,3,270,U,0,18275.0
2126,18,90,3,270,U,0,54330.0
2127,18,90,3,270,U,0,26313.5
2128,18,90,3,270,U,0,39843.0
2129,18,90,3,270,U,0,52554.25
2130,20,100,3,300,U,0,22425.75
2131,20,100,3,300,U,0,32187.5
2132,20,100,3,300,U,0,46940.75
2133,20,100,3,300,S,0,22965.5,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
2134,20,100,3,300,U,0,39133.75
2135,20,100,3,300,U,0,109114.0
2136,20,100,3,300,U,0,86314.0
2137,20,100,3,300,U,0,85306.75
2138,20,100,3,300,U,0,213489.5
2139,20,100,3,300,S,0,5184.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2140,22,110,3,330,U,0,82558.5
2141,22,110,3,330,U,0,88601.5
2142,22,110,3,330,U,0,94938.25
2143,22,110,3,330,U,0,301008.0
2144,22,110,3,330,U,0,78722.75
2145,22,110,3,330,S,0,24720.75,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
2146,22,110,3,330,U,0,168246.25
2147,22,110,3,330,U,0,281249.75
2148,22,110,3,330,U,0,148231.75
2149,22,110,3,330,U,0,106564.0
2150,24,120,3,360,U,0,155274.75
2151,24,120,3,360,U,0,295974.5
2152,24,120,3,360,U,0,252527.75
2153,24,120,3,360,U,0,156607.25
2154,24,120,3,360,U,0,339042.25
2155,24,120,3,360,U,0,188906.25
2156,24,120,3,360,U,0,372430.75
2157,24,120,3,360,U,0,372979.5
2158,24,120,3,360,U,0,250108.0
2159,24,120,3,360,S,0,22665.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1
2160,4,40,4,160,U,0,291.5
2161,4,40,4,160,U,0,784.5
2162,4,40,4,160,U,0,698.0
2163,4,40,4,160,U,0,857.5
2164,4,40,4,160,S,0,225.75,0,0,0,1
2165,4,40,4,160,U,0,717.75
2166,4,40,4,160,S,0,359.0,0,0,1,1
2167,4,40,4,160,S,0,543.75,1,1,1,1
2168,4,40,4,160,S,0,484.25,0,1,0,1
2169,4,40,4,160,U,0,987.25
